CBSA,Name,TotalCases,TotalDeaths,Population2010,WeightedDensity,Date,Day,Cases,Deaths,DeathsPerMillion,deathGrowthRate,deathGrowthRatePerMill,deathGrowthRatePerMillSmoothed,deathsSmoothed,deathsSmoothedPerMillion
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-12,-2,5,1,0.4913198521716829,0.2446,0.2457,0.1202,0.6277,0.3084
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-13,-1,5,1,0.4913198521716829,0.2013,0.0,0.0989,0.8615,0.4233
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-14,0,6,1,0.4913198521716829,0.1147,0.0,0.0564,1.0303,0.5062
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-15,1,7,1,0.4913198521716829,-0.0606,0.0,-0.0298,1.0909,0.536
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-16,2,10,1,0.4913198521716829,-0.1061,0.0,-0.0521,0.9091,0.4467
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-17,3,17,1,0.4913198521716829,0.0996,0.0,0.0489,0.8788,0.4318
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-18,4,23,1,0.4913198521716829,0.316,0.0,0.1553,1.1082,0.5445
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-19,5,34,1,0.4913198521716829,0.4004,0.2457,0.1967,1.5108,0.7423
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-20,6,49,2,0.9826397043433658,0.474,0.4913,0.2329,1.9091,0.938
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-21,7,55,3,1.4739595565150487,0.5606,0.2457,0.2754,2.4589,1.2081
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-22,8,59,3,1.4739595565150487,0.4719,0.0,0.2318,3.0303,1.4888
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-23,9,77,3,1.4739595565150487,0.2835,0.2457,0.1393,3.4026,1.6718
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-24,10,93,4,1.9652794086867316,0.2381,0.2457,0.117,3.5974,1.7675
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-25,11,122,4,1.9652794086867316,0.4113,0.0,0.2021,3.8788,1.9057
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-26,12,162,4,1.9652794086867316,0.6147,0.2457,0.302,4.4199,2.1716
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-27,13,195,5,2.456599260858414,0.684,0.4913,0.3361,5.1082,2.5098
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-28,14,227,6,2.9479191130300975,0.8398,0.4913,0.4126,5.7879,2.8437
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-29,15,267,7,3.4392389652017803,0.9329,0.4913,0.4584,6.7879,3.335
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-30,16,317,8,3.930558817373463,1.3312,0.4913,0.654,7.6537,3.7604
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-03-31,17,384,9,4.421878669545146,1.9892,0.737,0.9773,9.4502,4.6431
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-04-01,18,432,11,5.404518373888512,2.2749,0.9826,1.1177,11.632,5.715
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-04-02,19,490,13,6.387158078231877,2.4156,1.9653,1.1868,14.0,6.8785
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-04-03,20,554,19,9.335077191261975,2.5628,1.474,1.2591,16.4632,8.0887
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-04-04,21,618,19,9.335077191261975,2.7035,0.4913,1.3283,19.1255,9.3968
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-04-05,22,651,21,10.31771689560534,2.763,1.2283,1.3575,21.8701,10.7452
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-04-06,23,720,24,11.79167645212039,2.7771,1.7196,1.3644,24.6515,12.1118
28140,"Kansas City, MO-KS",6327,201,2035334.0,2326,2020-04-07,24,743,28,13.756955860807121,2.7727,1.9653,1.3623,27.4242,13.4741
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-13,-12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-14,-11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-15,-10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-16,-9,4,0,0.0,0.0,0.0,0.0,0.0,0.0
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-17,-8,9,0,0.0,0.0,0.0,0.0,0.0,0.0
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-18,-7,20,0,0.0,0.0,0.0,0.0,0.0,0.0
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-19,-6,32,0,0.0,-0.0455,0.0,-0.0363,0.0,0.0
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-20,-5,35,0,0.0,-0.1061,0.0,-0.0846,-0.0909,-0.0726
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-21,-4,37,0,0.0,-0.0065,0.0,-0.0052,-0.2121,-0.1693
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-22,-3,44,0,0.0,0.4004,0.0,0.3196,-0.1039,-0.0829
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-23,-2,50,0,0.0,0.7403,0.399,0.5908,0.5887,0.4699
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-24,-1,70,1,0.7980928772604983,1.0455,1.1971,0.8344,1.3766,1.0987
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-25,0,92,3,2.394278631781495,1.4632,1.5962,1.1678,2.6797,2.1386
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-26,1,126,5,3.9904643863024916,1.5281,0.7981,1.2196,4.303,3.4342
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-27,2,154,5,3.9904643863024916,1.4697,1.1971,1.173,5.7359,4.5778
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-28,3,174,8,6.384743018083986,1.7468,1.5962,1.3941,7.2424,5.7801
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-29,4,193,9,7.182835895344485,2.0758,0.7981,1.6566,9.2294,7.3659
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-30,5,222,10,7.980928772604983,2.2208,1.9952,1.7724,11.3939,9.0934
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-03-31,6,253,14,11.173300281646977,1.9459,2.7933,1.553,13.671,10.9107
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-04-01,7,324,17,13.567578913428472,1.7273,1.1971,1.3785,15.2857,12.1994
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-04-02,8,390,17,13.567578913428472,1.7316,0.399,1.382,17.1255,13.6678
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-04-03,9,424,18,14.36567179068897,1.3366,0.7981,1.0667,18.7489,14.9634
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-04-04,10,487,19,15.163764667949469,1.097,1.5962,0.8755,19.7987,15.8012
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-04-05,11,501,22,17.55804329973096,1.3178,1.5962,1.0517,20.943,16.7145
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-04-06,12,529,23,18.356136176991463,1.7911,0.7981,1.4295,22.4343,17.9047
36420,"Oklahoma City, OK",4761,195,1252987.0,2568,2020-04-07,13,587,24,19.15422905425196,2.0909,0.7981,1.6687,24.5253,19.5734
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-09,-14,3,0,0.0,0.0,0.0,0.0,0.0,0.0
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-10,-13,3,0,0.0,0.0,0.0,0.0,0.0,0.0
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-11,-12,3,0,0.0,0.0,0.0,0.0,0.0,0.0
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-12,-11,3,0,0.0,0.0,0.0,0.0,0.0,0.0
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-13,-10,11,0,0.0,0.0,0.0,0.0,0.0,0.0
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-14,-9,12,0,0.0,0.0,0.0,0.0,0.0,0.0
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-15,-8,17,0,0.0,0.0,0.0,0.0,0.0,0.0
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-16,-7,30,0,0.0,-0.0455,0.0,-0.0219,0.0,0.0
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-17,-6,40,0,0.0,-0.0152,0.0,-0.0073,-0.0909,-0.0438
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-18,-5,51,0,0.0,0.1147,0.0,0.0552,-0.0303,-0.0146
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-19,-4,67,0,0.0,0.1558,0.0,0.075,0.1385,0.0667
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-20,-3,88,0,0.0,0.2294,0.2407,0.1105,0.2814,0.1355
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-21,-2,120,1,0.48140802218328166,0.3593,0.2407,0.173,0.5974,0.2876
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-22,-1,162,1,0.48140802218328166,0.3571,0.0,0.1719,1.0,0.4814
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-23,0,198,1,0.48140802218328166,0.2987,0.2407,0.1438,1.3117,0.6315
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-24,1,228,2,0.9628160443665633,0.1926,0.2407,0.0927,1.5974,0.769
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-25,2,283,2,0.9628160443665633,0.381,0.0,0.1834,1.697,0.8169
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-26,3,353,2,0.9628160443665633,0.7532,0.2407,0.3626,2.3593,1.1358
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-27,4,455,3,1.444224066549845,1.0108,0.4814,0.4866,3.2035,1.5422
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-28,5,516,4,1.9256320887331266,1.4524,0.9628,0.6992,4.381,2.109
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-29,6,620,7,3.3698561552829718,2.1364,0.9628,1.0285,6.1082,2.9405
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-30,7,684,8,3.8512641774662533,2.684,0.9628,1.2921,8.6537,4.166
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-03-31,8,732,11,5.295488244016099,2.7662,1.4442,1.3317,11.4762,5.5247
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-04-01,9,806,14,6.7397123105659436,2.5346,1.6849,1.2202,14.1861,6.8293
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-04-02,10,916,18,8.66534439929907,2.1926,1.2035,1.0556,16.5455,7.9651
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-04-03,11,1048,19,9.146752421482352,1.8019,0.4814,0.8675,18.5714,8.9404
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-04-04,12,1074,20,9.628160443665633,1.7468,0.7221,0.8409,20.1494,9.7001
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-04-05,13,1131,22,10.590976488032197,2.289,0.9628,1.1019,22.0649,10.6222
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-04-06,14,1198,24,11.55379253239876,3.2403,1.6849,1.5599,24.7273,11.9039
17460,"Cleveland-Elyria, OH",12100,188,2077240.0,3808,2020-04-07,15,1248,29,13.960832643315168,3.8182,2.407,1.8381,28.5455,13.742
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-05,-16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-06,-15,1,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-07,-14,1,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-08,-13,2,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-09,-12,3,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-10,-11,5,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-11,-10,6,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-12,-9,14,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-13,-8,20,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-14,-7,25,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-15,-6,32,0,0.0,0.0,0.0,0.0,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-16,-5,44,0,0.0,-0.0909,0.0,-0.0572,0.0,0.0
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-17,-4,64,0,0.0,-0.0303,0.0,-0.0191,-0.1818,-0.1144
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-18,-3,87,0,0.0,0.2294,0.0,0.1443,-0.0606,-0.0381
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-19,-2,119,0,0.0,0.4026,0.0,0.2532,0.2771,0.1743
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-20,-1,167,0,0.0,0.4892,0.629,0.3077,0.7446,0.4683
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-21,0,214,2,1.2579138505120337,0.4892,0.629,0.3077,1.2554,0.7896
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-22,1,261,2,1.2579138505120337,0.4026,0.0,0.2532,1.7229,1.0837
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-23,2,278,2,1.2579138505120337,0.2294,0.0,0.1443,2.0606,1.296
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-24,3,399,2,1.2579138505120337,-0.0303,0.0,-0.0191,2.1818,1.3723
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-25,4,422,2,1.2579138505120337,-0.1364,0.0,-0.0858,2.0,1.2579
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-26,5,489,2,1.2579138505120337,-0.0152,0.0,-0.0095,1.9091,1.2007
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-27,6,569,2,1.2579138505120337,-0.4307,0.0,-0.2709,1.9697,1.2389
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-28,7,675,2,1.2579138505120337,-0.0714,0.0,-0.0449,1.0476,0.6589
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-29,8,722,2,1.2579138505120337,1.4091,0.3145,0.8863,1.8268,1.149
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-30,9,874,3,1.8868707757680507,2.7835,0.3145,1.7507,3.8658,2.4314
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-03-31,10,985,3,1.8868707757680507,3.9827,3.7737,2.5049,7.3939,4.6505
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-01,11,1249,15,9.434353878840254,4.1407,4.4027,2.6043,11.8312,7.4413
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-02,12,1535,17,10.692267729352288,3.8268,1.8869,2.4069,15.6753,9.8591
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-03,13,1634,21,13.208095430376355,3.1851,1.5724,2.0033,19.4848,12.2551
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-04,14,1745,22,13.837052355632371,2.5934,0.3145,1.6312,22.0455,13.8656
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-05,15,1885,22,13.837052355632371,2.8813,2.2013,1.8122,24.6717,15.5174
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-06,16,2040,29,18.23975083242449,3.6136,3.1448,2.2728,27.8081,17.4901
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18739,182,1589934.0,1695,2020-04-07,17,2172,32,20.12662160819254,4.0909,1.8869,2.573,31.899,20.0631
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-08,-12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-09,-11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-10,-10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-11,-9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-12,-8,2,0,0.0,0.0,0.0,0.0,0.0,0.0
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-13,-7,2,0,0.0,0.0,0.0,0.0,0.0,0.0
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-14,-6,4,0,0.0,-0.0455,0.0,-0.0354,0.0,0.0
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-15,-5,6,0,0.0,-0.0152,0.0,-0.0118,-0.0909,-0.0708
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-16,-4,8,0,0.0,0.1147,0.0,0.0894,-0.0303,-0.0236
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-17,-3,10,0,0.0,0.2013,0.0,0.1568,0.1385,0.1079
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-18,-2,13,0,0.0,0.2446,0.3895,0.1906,0.3723,0.29
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-19,-1,16,1,0.7790795331132174,0.2446,0.3895,0.1906,0.6277,0.489
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-20,0,26,1,0.7790795331132174,0.1104,0.0,0.086,0.8615,0.6712
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-21,1,34,1,0.7790795331132174,0.0844,0.0,0.0658,0.8485,0.661
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-22,2,38,1,0.7790795331132174,0.1688,0.0,0.1315,1.0303,0.8027
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-23,3,45,1,0.7790795331132174,0.342,0.0,0.2664,1.1861,0.9241
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-24,4,56,1,0.7790795331132174,0.6039,0.7791,0.4705,1.7143,1.3356
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-25,5,62,3,2.3372385993396523,0.6905,0.7791,0.5379,2.3939,1.8651
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-26,6,82,3,2.3372385993396523,0.4199,0.3895,0.3271,3.0952,2.4114
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-27,7,113,4,3.1163181324528697,0.3528,0.3895,0.2749,3.2338,2.5194
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-28,8,148,4,3.1163181324528697,0.5476,0.0,0.4266,3.8009,2.9612
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-29,9,168,4,3.1163181324528697,0.9935,0.0,0.774,4.329,3.3726
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-30,10,203,4,3.1163181324528697,1.7468,1.9477,1.3609,5.7879,4.5092
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-03-31,11,281,9,7.011715798018956,2.381,2.3372,1.855,7.8225,6.0944
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-04-01,12,322,10,7.790795331132174,2.4372,1.9477,1.8988,10.5498,8.2191
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-04-02,13,382,14,10.907113463585043,2.1688,2.3372,1.6897,12.697,9.8919
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-04-03,14,398,16,12.465272529811479,2.2067,1.5582,1.7192,14.8874,11.5985
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-04-04,15,463,18,14.023431596037913,3.0696,1.1686,2.3915,17.1104,13.3304
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-04-05,16,500,19,14.80251112915113,5.2428,3.8954,4.0845,21.0267,16.3815
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-04-06,17,527,28,21.814226927170086,8.3755,7.4013,6.5252,27.596,21.4994
31140,"Louisville/Jefferson County, KY-IN",4575,180,1283566.0,2477,2020-04-07,18,662,38,29.60502225830226,10.1818,7.7908,7.9324,37.7778,29.4319
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-10,-45,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-11,-44,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-12,-43,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-13,-42,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-14,-41,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-15,-40,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-16,-39,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-17,-38,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-18,-37,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-19,-36,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-20,-35,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-21,-34,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-22,-33,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-23,-32,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-24,-31,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-25,-30,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-26,-29,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-27,-28,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-28,-27,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-02-29,-26,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-03-01,-25,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-03-02,-24,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-03-03,-23,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-03-04,-22,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-03-05,-21,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-03-06,-20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-03-07,-19,1,0,0.0,0.0,0.0,0.0,0.0,0.0
41740,"San Diego-Chula Vista-Carlsbad, CA",13087,176,3095313.0,6920,2020-03-08,-18,1,0,0.0,0.0,0.0,0.0,0.0,0.0
